,timestamp,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,I006,I010,I011,I012,L001,L002,L003,L004,L005,L006,L007,L008,L009,L010,M001,M002,M003,M004,M005,M006,M007,M008,M009,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,P001,T001,T002,T003,T004,T005
660,2009-06-28 11:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.681818182,22.0,21.0,22.5,,23.5
661,2009-06-28 12:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.648214286,,,,,
662,2009-06-28 13:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.946,,,,,
663,2009-06-28 14:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.979047619,,,,,
664,2009-06-28 15:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058.27857143,,,,,
665,2009-06-28 16:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292.9176,,,,,
666,2009-06-28 17:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445.93529412,,,,,
667,2009-06-28 18:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.050641026,,,,,
668,2009-06-28 19:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.251875,,,,,
669,2009-06-28 20:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.353551913,,,,,
670,2009-06-28 21:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.954166667,,,,,
671,2009-06-28 22:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668.52553191,,,,,
672,2009-06-28 23:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.160619469,,,,,
673,2009-06-29 00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.29076087,,,,,
674,2009-06-29 01:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.55,,,,,
675,2009-06-29 02:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553.8173913,,,,,
676,2009-06-29 03:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.6,,,,,
677,2009-06-29 04:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.95,,,,,
678,2009-06-29 05:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.015384615,,,,,
679,2009-06-29 06:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.344444444,,,,,
680,2009-06-29 07:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174.10465116,,,,,
681,2009-06-29 08:00:03,1,0,1,2,1,1,0,1,4,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,11,7,4,2,0,0,0,0,0,3,8,48,19,5,0,6,2,1,6,6,5,5,6,7,2,1,1,1,0,3,2,3,14,7,1,0,1,7,7,56,16,7,6,13,17,2,3950.49202454,20.75,23.35,21.6666666667,22.0333333333,23.5
682,2009-06-29 09:00:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,5,7,167,28,5,10,14,28,0,738.0296875,,25.5,,21.7352941176,23.7692307692
683,2009-06-29 10:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.25,21.3333333333,22.3571428571,21.7619047619,22.0,
684,2009-06-29 11:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.84166667,22.0,22.25,21.9090909091,22.75,24.2727272727
685,2009-06-29 12:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.855,22.8333333333,22.2666666667,23.0,23.3055555556,24.7777777778
686,2009-06-29 13:00:03,2,0,0,0,1,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,0,0,0,0,5,7,6,5,3,0,0,0,0,2,6,20,6,2,0,5,3,2,7,6,6,7,7,7,2,1,0,0,0,0,1,2,7,2,5,4,1,7,7,97,17,5,0,0,10,0,471.234920635,,22.3,23.75,24.5,25.2777777778
687,2009-06-29 14:00:03,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,4,5,0,0,97,19,6,23,3,0,0,0,0,9,28,18,5,4,0,6,2,2,6,6,6,6,6,5,2,0,2,5,0,1,2,2,3,2,4,4,1,6,6,239,5,0,0,0,4,1,666.710666667,,23.625,24.2777777778,25.0,25.8333333333
688,2009-06-29 15:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,34,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,1,0,0,0,0,0,452.957142857,,,25.15,25.2727272727,26.5
689,2009-06-29 16:00:03,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,25,5,2,0,2,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,237,7,0,2,5,3,2,1169.96987952,,23.25,25.6153846154,,26.8333333333
690,2009-06-29 17:00:03,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,9,4,0,0,0,14,15,11,3,0,0,0,0,0,3,3,3,2,1,0,8,8,9,6,6,4,4,4,7,4,0,2,1,0,0,4,8,7,2,10,11,2,3,4,88,32,36,53,58,16,2,461.788888889,,23.2857142857,25.75,25.76,
691,2009-06-29 18:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,401.157575758,,,26.2592592593,25.75,27.256097561
692,2009-06-29 19:00:03,1,0,0,0,1,0,0,0,12,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,0,0,0,0,97,19,11,8,1,0,0,0,0,14,28,58,17,4,0,5,1,1,4,3,2,2,2,2,0,0,0,0,0,0,0,2,8,2,3,8,1,4,4,211,2,0,0,0,3,6,1634.49496855,23.5,27.4722222222,26.2272727273,,
693,2009-06-29 20:00:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,0,0,0,0,84,7,5,7,11,0,0,0,0,3,3,2,0,0,0,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,981.948951049,24.0,28.25,,,27.2450980392
694,2009-06-29 21:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,74,18,3,10,1,0,0,0,8,5,5,21,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,11,2,7,2,1,2,3,281,1,0,0,1,3,1,950.102409639,,28.7567567568,25.7222222222,25.7352941176,
695,2009-06-29 22:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,2,0,0,0,15,4,0,25,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,2,0,1,1,0,1,2,2,3,2,7,6,0,0,0,167,1,0,0,0,0,0,1034.4625,,28.75,25.2333333333,25.75,26.6666666667
696,2009-06-29 23:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,1,2,0,0,19,16,7,9,1,0,0,0,1,3,2,6,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,4,0,0,0,0,0,0,0,0,175,1,0,0,0,0,0,1638.46872038,,28.7222222222,24.7272727273,25.125,26.0
697,2009-06-30 00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,19,10,5,0,0,0,0,0,0,0,0,70,8,17,8,6,0,0,548.2375,23.25,25.875,24.1666666667,,
698,2009-06-30 01:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,554.59047619,22.5,24.0,23.25,24.0,25.5
699,2009-06-30 02:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,467.771428571,22.2272727273,23.5,22.5,,25.25
700,2009-06-30 03:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,477.0375,21.7142857143,22.75,21.8928571429,23.6666666667,25.2333333333
701,2009-06-30 04:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,399.466666667,21.1666666667,22.4,21.2,23.1666666667,24.7307692308
702,2009-06-30 05:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1311.02857143,,22.125,20.7,23.25,24.2368421053
703,2009-06-30 06:00:03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,12,7,9,13,6,6,8,5,7,7,0,0,0,0,0,4,5,0,0,0,491.433333333,20.7222222222,21.7,20.25,22.7380952381,
704,2009-06-30 07:00:03,0,0,1,0,1,0,0,0,11,5,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,51,7,5,20,62,8,2,0,2,0,0,2,2,2,2,2,3,4,43,20,27,6,9,6,1,9,2,0,0,0,0,0,0,0,7,8,0,0,3,4458.48059701,,21.8333333333,21.45,,
705,2009-06-30 08:00:03,1,0,2,1,3,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,8,9,13,8,5,0,2,10,24,83,9,22,17,1,1,2,2,2,11,9,8,3,0,885.03,20.5,21.6666666667,21.8125,22.7,24.0
706,2009-06-30 09:00:03,0,0,2,2,1,1,0,1,5,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52,19,4,0,4,0,0,4,4,4,4,7,6,0,0,0,0,0,0,0,5,20,8,3,0,4,11,11,103,24,21,12,19,12,7,4366.52688172,20.75,23.9666666667,22.2,23.0,24.0
707,2009-06-30 10:00:03,1,0,1,0,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,0,0,0,0,6,8,4,2,0,0,0,0,0,4,7,15,10,4,0,6,3,3,6,7,6,6,6,6,3,4,2,3,1,3,5,2,5,2,3,6,0,6,6,272,8,0,0,0,7,1,675.711594203,21.5833333333,22.25,22.2666666667,24.0,24.2727272727
708,2009-06-30 11:00:03,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,41,19,7,22,3,0,0,0,0,8,11,20,5,2,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,353,4,0,0,0,3,1,871.874257426,22.4166666667,22.375,23.0,23.875,24.7666666667
709,2009-06-30 12:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,12,8,2,0,2,0,1238.74757282,23.5,22.75,23.75,24.5,25.2857142857
710,2009-06-30 13:00:03,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,62,5,4,5,3,0,0,0,0,3,3,22,1,1,0,2,1,1,2,2,2,2,2,5,2,2,1,1,0,0,2,8,12,4,15,19,1,2,2,303,0,0,0,0,2,0,605.163793103,,22.75,24.1,25.6,26.0
711,2009-06-30 14:00:03,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,6,4,2,5,4,0,0,0,0,2,4,38,13,4,0,4,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,316,62,0,0,0,2,5,1106.7,,24.65,24.7857142857,26.3333333333,26.75
712,2009-06-30 15:00:03,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,10,5,4,3,6,0,0,0,0,3,3,9,3,3,0,4,1,2,4,4,4,4,4,3,2,2,0,0,0,0,2,4,5,2,9,11,0,2,4,233,0,0,0,1,5,0,626.711949686,,,25.2586206897,26.25,26.75
713,2009-06-30 16:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,2,2,2,2,4,0,0,0,0,0,0,0,2,4,2,9,12,0,5,6,103,0,0,10,11,12,1,616.227810651,,,25.8333333333,26.3571428571,27.2666666667
714,2009-06-30 17:00:03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,0,0,0,0,7,5,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,160,3,5,16,13,18,0,588.736290323,,23.75,26.25,27.125,
715,2009-06-30 18:00:03,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,4,0,0,0,0,6,3,3,2,1,0,0,0,0,1,1,14,11,2,0,4,4,4,4,5,4,4,4,10,9,19,25,14,22,23,10,7,8,4,10,10,0,0,0,63,0,0,0,0,0,0,1020.29927007,,24.25,26.6,27.25,27.7555555556
716,2009-06-30 19:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,1990.55555556,23.0,24.125,26.75,27.2857142857,27.7456140351
717,2009-06-30 20:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,2,2,5,1,2,2,281,0,0,0,0,2,0,568.564,,23.75,,27.2272727273,27.75
718,2009-06-30 21:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1,0,0,0,0,0,566.604,,,26.2142857143,27.25,
719,2009-06-30 22:00:03,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6,0,6,0,0,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,281,0,0,0,0,7,2,971.273170732,22.5,24.5909090909,25.7,26.55,27.2333333333
720,2009-06-30 23:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,550.707692308,,23.25,25.0714285714,25.7307692308,26.5
721,2009-07-01 00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,1544.944,22.2352941176,22.7,24.4166666667,25.2333333333,26.0
722,2009-07-01 01:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,10,2,6,2,2,4,4,75,0,2,2,1,6,0,554.685365854,21.7272727273,22.5,23.6666666667,24.7,25.5
723,2009-07-01 02:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,9,11,5,10,3,0,473.974358974,21.2307692308,22.2142857143,23.0,24.75,25.2272727273
724,2009-07-01 03:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,520.811538462,20.7307692308,21.7272727273,22.25,23.75,24.7222222222
725,2009-07-01 04:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,524.805263158,,21.1666666667,21.6666666667,23.2272727273,24.2222222222
726,2009-07-01 05:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,435.928571429,20.2307692308,21.05,21.2,22.7272727273,23.7
727,2009-07-01 06:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,547.65,19.75,20.7,,,
728,2009-07-01 07:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1775.85,19.7,20.75,,22.2407407407,23.2307692308
